PLAYER_ID,PLAYER_NAME,TEAM,AT_BATS,HITS,DOUBLES,TRIPLES,HOME_RUNS,TOTAL_BASES,RUNS,RBI,WALKS,STRIKEOUTS,STOLEN_BASES,HBP,SAC_FLIES,PA,AVG,OBP,SLG,OPS,HRR
657136,Connor Wong,boston red sox,51,13,7,0,0,20,6,6,5,10,1,2,0,59,0.2549019607843137,0.3448275862068966,0.39215686274509803,0.7369844489519946,25
682668,Luisangel Acuña,chicago white sox,90,15,1,0,0,16,8,4,6,18,6,1,1,99,0.16666666666666666,0.22448979591836735,0.17777777777777778,0.40226757369614513,27
687401,Joey Ortiz,milwaukee brewers,81,15,1,0,0,16,11,10,11,18,4,0,1,96,0.18518518518518517,0.27956989247311825,0.19753086419753085,0.4771007566706491,36
669743,Alex Call,los angeles dodgers,40,13,3,0,0,16,7,7,7,5,0,1,0,48,0.325,0.4375,0.4,0.8375,27
666211,Taylor Trammell,houston astros,36,12,2,1,0,16,5,4,4,13,1,0,0,41,0.3333333333333333,0.4,0.4444444444444444,0.8444444444444444,21
700337,Edgar Quero,chicago white sox,90,14,1,0,0,15,6,7,10,25,1,2,3,107,0.15555555555555556,0.24761904761904763,0.16666666666666666,0.41428571428571426,27
666971,Lourdes Gurriel Jr.,arizona diamondbacks,52,13,2,0,0,15,4,4,6,11,0,0,0,58,0.25,0.3275862068965517,0.28846153846153844,0.6160477453580901,21
516782,Starling Marte,kansas city royals,43,12,3,0,0,15,3,2,1,14,0,1,0,45,0.27906976744186046,0.3111111111111111,0.3488372093023256,0.6599483204134367,17
660844,Leo Rivas,seattle mariners,88,12,1,1,0,15,7,7,13,33,1,3,1,106,0.13636363636363635,0.26666666666666666,0.17045454545454544,0.43712121212121213,26
620443,Luis Torrens,new york mets,53,11,4,0,0,15,5,8,1,10,0,1,0,56,0.20754716981132076,0.23636363636363636,0.2830188679245283,0.5193825042881647,24
643396,Isiah Kiner-Falefa,boston red sox,53,13,0,0,0,13,8,6,3,10,2,0,0,57,0.24528301886792453,0.2857142857142857,0.24528301886792453,0.5309973045822103,27
543510,James McCann,arizona diamondbacks,51,10,3,0,0,13,3,6,1,17,0,0,0,53,0.19607843137254902,0.21153846153846154,0.2549019607843137,0.46644042232277527,19
666023,Freddy Fermin,san diego padres,65,9,4,0,0,13,10,3,10,17,0,2,2,79,0.13846153846153847,0.26582278481012656,0.2,0.46582278481012657,22
672012,Tyler Black,milwaukee brewers,22,9,4,0,0,13,2,7,1,5,0,0,0,23,0.4090909090909091,0.43478260869565216,0.5909090909090909,1.0256916996047432,18
682877,Juan Brito,cleveland guardians,51,9,4,0,0,13,7,3,4,17,0,1,0,56,0.17647058823529413,0.25,0.2549019607843137,0.5049019607843137,19
656716,Zach McKinstry,detroit tigers,60,10,2,0,0,12,1,3,5,13,0,0,0,66,0.16666666666666666,0.23076923076923078,0.2,0.4307692307692308,14
669707,Jared Triolo,pittsburgh pirates,34,10,2,0,0,12,3,2,2,7,0,1,0,38,0.29411764705882354,0.35135135135135137,0.35294117647058826,0.7042925278219396,15
686452,Drew Millas,washington nationals,63,10,2,0,0,12,7,4,7,17,0,1,0,74,0.15873015873015872,0.2535211267605634,0.19047619047619047,0.44399731723675384,21
679845,Nick Loftin,kansas city royals,46,9,3,0,0,12,8,10,8,7,0,0,1,56,0.1956521739130435,0.3090909090909091,0.2608695652173913,0.5699604743083004,27
694192,Jackson Chourio,milwaukee brewers,26,9,3,0,0,12,4,4,4,6,1,0,0,30,0.34615384615384615,0.43333333333333335,0.46153846153846156,0.8948717948717949,17
641555,J.C. Escarra,new york yankees,38,7,3,1,0,12,3,6,1,11,0,0,1,40,0.18421052631578946,0.2,0.3157894736842105,0.5157894736842106,16
695336,Thomas Saggese,st. louis cardinals,52,9,2,0,0,11,5,2,6,20,0,0,0,58,0.17307692307692307,0.25862068965517243,0.21153846153846154,0.47015915119363394,16
671655,George Valera,cleveland guardians,37,8,3,0,0,11,1,6,1,8,0,0,0,38,0.21621621621621623,0.23684210526315788,0.2972972972972973,0.5341394025604552,15
668670,Jake Rogers,detroit tigers,39,7,2,1,0,11,4,4,1,13,1,1,2,43,0.1794871794871795,0.20930232558139536,0.28205128205128205,0.49135360763267744,15
672016,Denzel Clarke,athletics,53,9,1,0,0,10,4,6,4,24,2,0,0,60,0.16981132075471697,0.22807017543859648,0.18867924528301888,0.41674942072161536,19
672820,Lenyn Sosa,chicago white sox,33,7,3,0,0,10,2,3,0,7,0,0,0,33,0.21212121212121213,0.21212121212121213,0.30303030303030304,0.5151515151515151,12
694362,Blake Dunn,cincinnati reds,23,7,1,1,0,10,3,0,0,6,0,0,0,23,0.30434782608695654,0.30434782608695654,0.43478260869565216,0.7391304347826086,10
545341,Randal Grichuk,new york yankees,31,6,4,0,0,10,7,2,1,10,0,0,1,33,0.1935483870967742,0.21212121212121213,0.3225806451612903,0.5347018572825024,15
623168,Tyler Heineman,toronto blue jays,56,9,0,0,0,9,5,2,2,16,0,2,0,63,0.16071428571428573,0.21666666666666667,0.16071428571428573,0.3773809523809524,16
650391,Eloy Jiménez,toronto blue jays,31,9,0,0,0,9,2,3,3,7,0,0,1,35,0.2903225806451613,0.34285714285714286,0.2903225806451613,0.6331797235023042,14
641598,Mitch Garver,seattle mariners,50,8,1,0,0,9,6,1,12,19,0,0,0,62,0.16,0.3225806451612903,0.18,0.5025806451612903,15
669326,Bryce Teodosio,los angeles angels,33,8,1,0,0,9,2,2,2,15,2,0,0,36,0.24242424242424243,0.2857142857142857,0.2727272727272727,0.5584415584415584,12
683734,Andrew Vaughn,milwaukee brewers,20,7,2,0,0,9,3,3,1,3,0,1,0,22,0.35,0.4090909090909091,0.45,0.8590909090909091,13
687957,Dustin Harris,houston astros,31,7,0,1,0,9,4,4,2,6,2,1,1,36,0.22580645161290322,0.2857142857142857,0.2903225806451613,0.5760368663594471,15
681546,James Outman,minnesota twins,42,6,3,0,0,9,4,0,2,15,2,0,0,44,0.14285714285714285,0.18181818181818182,0.21428571428571427,0.39610389610389607,10
678009,Parker Meadows,detroit tigers,33,7,1,0,0,8,2,2,1,9,3,1,0,35,0.21212121212121213,0.2571428571428571,0.24242424242424243,0.49956709956709955,11
696030,Alejandro Osuna,texas rangers,37,7,1,0,0,8,3,4,5,7,1,2,0,44,0.1891891891891892,0.3181818181818182,0.21621621621621623,0.5343980343980343,14
669369,Bryce Johnson,san diego padres,26,6,2,0,0,8,2,2,2,10,3,0,0,29,0.23076923076923078,0.2857142857142857,0.3076923076923077,0.5934065934065934,10
663368,Blake Perkins,milwaukee brewers,51,5,3,0,0,8,5,5,5,14,1,1,0,58,0.09803921568627451,0.19298245614035087,0.1568627450980392,0.3498452012383901,15
518595,Travis d'Arnaud,los angeles angels,33,6,1,0,0,7,4,0,3,7,0,2,0,38,0.18181818181818182,0.2894736842105263,0.21212121212121213,0.5015948963317385,10
664059,Sam Haggerty,texas rangers,33,6,1,0,0,7,2,1,2,15,0,1,0,36,0.18181818181818182,0.25,0.21212121212121213,0.46212121212121215,9
666464,Jerar Encarnacion,san francisco giants,34,6,1,0,0,7,1,0,1,8,0,0,0,35,0.17647058823529413,0.2,0.20588235294117646,0.40588235294117647,7
666624,Christopher Morel,miami marlins,25,6,1,0,0,7,1,0,1,12,0,1,0,27,0.24,0.2962962962962963,0.28,0.5762962962962963,7
669397,Nick Allen,houston astros,26,6,1,0,0,7,4,0,2,5,0,0,0,28,0.23076923076923078,0.2857142857142857,0.2692307692307692,0.554945054945055,10
669289,Santiago Espinal,los angeles dodgers,26,5,2,0,0,7,3,2,0,5,0,0,0,28,0.19230769230769232,0.19230769230769232,0.2692307692307692,0.46153846153846156,10
814439,Ryan Waldschmidt,arizona diamondbacks,14,5,2,0,0,7,5,1,4,5,2,0,0,19,0.35714285714285715,0.5,0.5,1.0,11
606992,Eric Haase,san francisco giants,17,4,3,0,0,7,2,1,1,6,0,0,0,18,0.23529411764705882,0.2777777777777778,0.4117647058823529,0.6895424836601307,7
677956,Rece Hinds,cincinnati reds,33,4,3,0,0,7,2,5,1,18,0,1,1,36,0.12121212121212122,0.16666666666666666,0.21212121212121213,0.3787878787878788,11
672284,Jarred Kelenic,chicago white sox,23,6,0,0,0,6,0,0,3,9,0,0,0,26,0.2608695652173913,0.34615384615384615,0.2608695652173913,0.6070234113712374,6
645302,Victor Robles,seattle mariners,20,5,1,0,0,6,0,2,0,5,1,0,0,20,0.25,0.25,0.3,0.55,7
664731,P.J. Higgins,cincinnati reds,18,5,1,0,0,6,0,4,2,6,0,0,1,21,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.6666666666666666,9
683011,Anthony Volpe,new york yankees,18,5,1,0,0,6,4,1,1,2,4,0,0,19,0.2777777777777778,0.3157894736842105,0.3333333333333333,0.6491228070175439,10
624512,Reese McGuire,chicago white sox,29,5,0,0,0,5,1,3,2,9,0,2,0,34,0.1724137931034483,0.2727272727272727,0.1724137931034483,0.445141065830721,9
677870,Leo Jiménez,miami marlins,27,5,0,0,0,5,3,0,4,6,0,2,0,33,0.18518518518518517,0.3333333333333333,0.18518518518518517,0.5185185185185185,8
681508,Mickey Gasper,boston red sox,14,5,0,0,0,5,3,1,1,5,0,0,1,16,0.35714285714285715,0.375,0.35714285714285715,0.7321428571428572,9
682818,Yohendrick Pinango,toronto blue jays,10,5,0,0,0,5,0,3,1,0,0,0,0,11,0.5,0.5454545454545454,0.5,1.0454545454545454,8
571657,Kyle Farmer,atlanta braves,12,4,1,0,0,5,1,3,0,2,0,0,1,13,0.3333333333333333,0.3076923076923077,0.4166666666666667,0.7243589743589745,8
663624,Ryan Mountcastle,baltimore orioles,14,4,1,0,0,5,0,1,1,2,0,0,0,15,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.6904761904761905,5
665953,Andrés Chaparro,washington nationals,12,3,2,0,0,5,2,1,2,3,0,0,0,14,0.25,0.35714285714285715,0.4166666666666667,0.7738095238095238,6
596103,Austin Slater,miami marlins,23,4,0,0,0,4,1,1,4,9,1,0,1,28,0.17391304347826086,0.2857142857142857,0.17391304347826086,0.45962732919254656,6
596117,Garrett Stubbs,philadelphia phillies,15,4,0,0,0,4,1,1,1,2,0,0,1,17,0.26666666666666666,0.29411764705882354,0.26666666666666666,0.5607843137254902,6
670032,Nicky Lopez,texas rangers,11,4,0,0,0,4,1,0,0,2,0,0,0,11,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.7272727272727273,5
682622,Noelvi Marte,cincinnati reds,29,4,0,0,0,4,2,0,2,10,1,0,0,31,0.13793103448275862,0.1935483870967742,0.13793103448275862,0.3314794215795328,6
682641,Luis Matos,milwaukee brewers,20,4,0,0,0,4,1,0,1,7,0,0,0,21,0.2,0.23809523809523808,0.2,0.4380952380952381,5
686765,Nick Sogard,boston red sox,13,4,0,0,0,4,0,1,2,2,0,0,0,16,0.3076923076923077,0.4,0.3076923076923077,0.7076923076923077,5
691788,Joe Mack,miami marlins,17,4,0,0,0,4,2,5,1,6,0,0,0,19,0.23529411764705882,0.2777777777777778,0.23529411764705882,0.5130718954248366,11
695257,Billy Cook,pittsburgh pirates,13,4,0,0,0,4,2,0,0,5,1,0,0,13,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6153846153846154,6
596103,Austin Slater,new york mets,9,3,1,0,0,4,1,0,0,2,0,0,0,9,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.7777777777777777,4
624431,Jose Trevino,cincinnati reds,19,3,1,0,0,4,0,0,1,4,0,0,0,20,0.15789473684210525,0.2,0.21052631578947367,0.4105263157894737,3
687957,Dustin Harris,chicago white sox,12,3,1,0,0,4,2,1,4,1,2,0,0,16,0.25,0.4375,0.3333333333333333,0.7708333333333333,6
694514,Sterlin Thompson,colorado rockies,11,3,1,0,0,4,1,1,2,1,0,0,0,13,0.2727272727272727,0.38461538461538464,0.36363636363636365,0.7482517482517483,5
700246,Carson Williams,tampa bay rays,29,3,1,0,0,4,4,3,1,11,0,0,0,31,0.10344827586206896,0.13333333333333333,0.13793103448275862,0.271264367816092,10
703607,Henry Bolte,athletics,18,3,1,0,0,4,3,0,1,5,1,1,0,20,0.16666666666666666,0.25,0.2222222222222222,0.4722222222222222,6
600869,Jeimer Candelario,los angeles angels,18,2,2,0,0,4,3,0,1,8,0,1,0,20,0.1111111111111111,0.2,0.2222222222222222,0.4222222222222222,5
663494,Bryan Torres,st. louis cardinals,8,2,0,1,0,4,0,1,0,2,0,0,0,8,0.25,0.25,0.5,0.75,3
622268,Donovan Walton,los angeles angels,8,3,0,0,0,3,2,0,1,1,0,0,0,9,0.375,0.4444444444444444,0.375,0.8194444444444444,5
642851,Austin Wynns,athletics,39,3,0,0,0,3,3,0,3,10,0,0,0,43,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.21978021978021978,6
665861,Sebastián Rivero,los angeles angels,9,3,0,0,0,3,0,0,0,1,0,0,0,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
691373,Jhostynxon Garcia,pittsburgh pirates,9,3,0,0,0,3,0,1,0,3,0,0,0,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,4
805999,A.J. Ewing,new york mets,21,3,0,0,0,3,2,1,1,11,0,0,0,22,0.14285714285714285,0.18181818181818182,0.14285714285714285,0.3246753246753247,6
467793,Carlos Santana,arizona diamondbacks,24,2,1,0,0,3,1,0,2,8,0,0,0,26,0.08333333333333333,0.15384615384615385,0.125,0.27884615384615385,3
644433,Chadwick Tromp,atlanta braves,7,2,1,0,0,3,0,0,0,2,0,0,0,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857142,2
650968,Yohel Pozo,st. louis cardinals,17,2,1,0,0,3,0,3,0,1,0,0,0,17,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.29411764705882354,5
669087,Sam Huff,baltimore orioles,9,2,1,0,0,3,1,1,0,5,0,0,0,9,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,4
680474,Max Schuemann,new york yankees,6,2,1,0,0,3,3,2,4,1,2,0,0,10,0.3333333333333333,0.6,0.5,1.1,7
691277,Deyvison De Los Santos,miami marlins,7,2,1,0,0,3,0,0,0,3,0,0,0,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857142,2
701305,Zach Dezenzo,houston astros,10,2,1,0,0,3,1,0,0,4,0,0,0,10,0.2,0.2,0.3,0.5,3
823550,Sung-Mun Song,san diego padres,6,2,1,0,0,3,2,2,1,0,1,0,0,7,0.3333333333333333,0.42857142857142855,0.5,0.9285714285714286,6
628451,Andy Ibáñez,athletics,17,2,0,0,0,2,1,3,1,2,0,0,0,18,0.11764705882352941,0.16666666666666666,0.11764705882352941,0.28431372549019607,6
669288,Daniel Johnson,houston astros,14,2,0,0,0,2,1,0,2,3,0,1,0,17,0.14285714285714285,0.29411764705882354,0.14285714285714285,0.4369747899159664,3
675659,Greg Jones,milwaukee brewers,21,2,0,0,0,2,0,1,0,9,1,0,0,22,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.19047619047619047,3
680737,Michael Helman,texas rangers,8,2,0,0,0,2,0,0,0,1,0,1,0,10,0.25,0.3333333333333333,0.25,0.5833333333333333,2
682848,Endy Rodríguez,pittsburgh pirates,5,2,0,0,0,2,2,0,6,1,0,0,0,11,0.4,0.7272727272727273,0.4,1.1272727272727274,4
683748,Victor Mesa Jr.,tampa bay rays,9,2,0,0,0,2,2,1,2,3,0,0,0,11,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.5858585858585859,5
686611,Dylan Crews,washington nationals,8,2,0,0,0,2,1,0,0,2,0,0,0,8,0.25,0.25,0.25,0.5,3
805249,Otto Kemp,philadelphia phillies,25,2,0,0,0,2,0,0,1,10,0,1,0,27,0.08,0.14814814814814814,0.08,0.22814814814814816,2
807747,Rikuu Nishida,chicago white sox,6,2,0,0,0,2,1,0,0,2,0,0,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
621550,Patrick Wisdom,seattle mariners,10,1,1,0,0,2,0,2,0,5,0,0,0,10,0.1,0.1,0.2,0.30000000000000004,3
680718,Addison Barger,toronto blue jays,19,1,1,0,0,2,1,2,3,6,0,0,1,23,0.05263157894736842,0.17391304347826086,0.10526315789473684,0.2791762013729977,4
683766,Christian Koss,san francisco giants,13,1,1,0,0,2,0,0,0,2,0,0,0,13,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,1
813841,Jonah Cox,san francisco giants,2,1,1,0,0,2,1,0,0,1,0,0,0,2,0.5,0.5,1.0,1.5,2
605244,Aramis Garcia,arizona diamondbacks,9,1,0,0,0,1,0,0,0,2,0,0,0,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,1
606115,Orlando Arcia,minnesota twins,6,1,0,0,0,1,0,0,0,2,0,0,0,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1
656577,Alex Jackson,minnesota twins,6,1,0,0,0,1,1,0,0,4,0,0,0,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,2
656976,Pavin Smith,arizona diamondbacks,8,1,0,0,0,1,1,1,2,3,0,0,0,10,0.125,0.3,0.125,0.425,3
660644,Vidal Bruján,new york mets,2,1,0,0,0,1,2,1,0,0,0,0,0,2,0.5,0.5,0.5,1.0,4
663584,Hayden Senger,new york mets,3,1,0,0,0,1,1,0,0,2,0,0,0,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2
663609,Luken Baker,arizona diamondbacks,5,1,0,0,0,1,0,0,0,3,0,0,0,5,0.2,0.2,0.2,0.4,1
664068,Scott Kingery,chicago cubs,4,1,0,0,0,1,0,0,0,0,0,0,0,4,0.25,0.25,0.25,0.5,1
666931,Jared Oliva,san francisco giants,7,1,0,0,0,1,0,0,0,1,0,0,0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1
673490,Ha-Seong Kim,atlanta braves,13,1,0,0,0,1,1,1,2,4,0,0,0,15,0.07692307692307693,0.2,0.07692307692307693,0.27692307692307694,3
676369,Nelson Velázquez,st. louis cardinals,5,1,0,0,0,1,0,0,0,1,0,0,0,5,0.2,0.2,0.2,0.4,1
682634,Kevin Alcántara,chicago cubs,2,1,0,0,0,1,0,0,1,0,0,0,0,3,0.5,0.6666666666666666,0.5,1.1666666666666665,1
686475,Tyler Tolbert,kansas city royals,5,1,0,0,0,1,1,0,0,1,0,0,0,5,0.2,0.2,0.2,0.4,2
686823,Will Brennan,san francisco giants,20,1,0,0,0,1,0,0,0,3,0,0,0,20,0.05,0.05,0.05,0.1,1
690022,Ryan Ritter,colorado rockies,7,1,0,0,0,1,1,0,0,3,0,0,0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,2
690291,Jace Jung,detroit tigers,4,1,0,0,0,1,1,0,2,1,0,0,0,6,0.25,0.5,0.25,0.75,2
694378,Jacob Gonzalez,chicago white sox,7,1,0,0,0,1,0,0,0,4,0,0,0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1
695490,Edwin Arroyo,cincinnati reds,4,1,0,0,0,1,1,0,0,3,0,0,0,4,0.25,0.25,0.25,0.5,2
699625,Jimmy Crooks,st. louis cardinals,2,1,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.5,0.5,1.0,1
807727,Charles McAdoo,toronto blue jays,4,1,0,0,0,1,0,0,0,0,0,0,0,4,0.25,0.25,0.25,0.5,1
502054,Tommy Pham,new york mets,13,0,0,0,0,0,1,0,1,7,0,0,0,14,0.0,0.07142857142857142,0.0,0.07142857142857142,1
506702,Sandy León,atlanta braves,9,0,0,0,0,0,0,0,0,4,0,0,0,9,0.0,0.0,0.0,0.0,0
628451,Andy Ibáñez,new york mets,2,0,0,0,0,0,0,1,0,1,0,0,1,3,0.0,0.0,0.0,0.0,1
640492,José Azocar,atlanta braves,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0
640492,José Azócar,atlanta braves,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0
656413,Stuart Fairchild,cleveland guardians,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0.0,0.0,0.0,0.0,0
660710,Rodolfo Durán,san diego padres,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0
663611,Nick Madrigal,los angeles angels,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0
663897,Luke Williams,atlanta braves,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1.0,,,0
664238,Dylan Moore,philadelphia phillies,12,0,0,0,0,0,1,0,3,6,1,0,0,15,0.0,0.2,0.0,0.2,1
666185,Dylan Carlson,chicago cubs,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,0
669208,Ryan Bliss,seattle mariners,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0.0,0.0,0.0,0
669221,Sean Murphy,atlanta braves,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0
669398,Gage Workman,detroit tigers,7,0,0,0,0,0,0,0,0,3,0,0,0,7,0.0,0.0,0.0,0.0,0
670032,Nicky Lopez,chicago cubs,4,0,0,0,0,0,1,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,1
670097,Zack Short,detroit tigers,7,0,0,0,0,0,0,0,1,3,0,0,0,8,0.0,0.125,0.0,0.125,0
671083,Buddy Kennedy,san francisco giants,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
671286,Johnathan Rodríguez,baltimore orioles,7,0,0,0,0,0,0,1,3,4,0,0,1,11,0.0,0.2727272727272727,0.0,0.2727272727272727,1
672275,Patrick Bailey,cleveland guardians,4,0,0,0,0,0,0,1,0,1,0,0,0,4,0.0,0.0,0.0,0.0,1
672642,Steward Berroa,philadelphia phillies,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
677060,Chad Stevens,colorado rockies,3,0,0,0,0,0,1,0,2,1,0,0,0,5,0.0,0.4,0.0,0.4,1
682674,Victor Bericoto,san francisco giants,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
682987,Spencer Jones,new york yankees,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0
685133,Wade Meckler,los angeles angels,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0
686554,Oliver Dunn,tampa bay rays,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0
690984,Petey Halpin,cleveland guardians,6,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0
691620,Jeferson Quero,milwaukee brewers,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.5,0.0,0.5,0
693409,César Prieto,st. louis cardinals,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0
695391,Brett Harris,athletics,3,0,0,0,0,0,0,0,1,2,0,1,0,5,0.0,0.4,0.0,0.4,0
699013,Esmerlyn Valdez,pittsburgh pirates,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,0
702616,Jackson Holliday,baltimore orioles,8,0,0,0,0,0,0,0,1,5,0,0,0,9,0.0,0.1111111111111111,0.0,0.1111111111111111,0
703492,Nick Morabito,new york mets,4,0,0,0,0,0,0,0,0,3,0,1,0,5,0.0,0.2,0.0,0.2,0
